X,Y,FID,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE
8.77256131186965,3.74360403670163,510,1010,Malabo,GNQ-BKN,Bioko Norte,EK,Equatorial Guinea,National and provincial capital,0,0, ,46320,0, 
8.55000035300549,3.44999697139809,511,1011,Luba,GNQ-BKS,Bioko Sur,EK,Equatorial Guinea,Provincial capital,0,0, ,46330,0, 
11.1480034460588,2.91799795298721,512,1012,Ebolowa,CMR-SUD,Sud,CM,Cameroon,Provincial capital,0,0, ,0,0, 
9.84500133207456,10.3100040675893,513,1013,Bauchi,NGA-BAU,Bauchi,NI,Nigeria,Provincial capital,0,0, ,0,1, 
8.89299932602643,9.92400300737784,514,1014,Jos,NGA-PLA,Plateau,NI,Nigeria,Provincial capital,1108000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
8.52300037016164,7.74700192681108,515,1015,Makurdi,NGA-BEN,Benue,NI,Nigeria,Provincial capital,0,0, ,0,0, 
10.1480043940554,5.9589989810052,516,1016,Bamenda,CMR-NOU,Nord-Ouest,CM,Cameroon,Provincial capital,0,0, ,0,0, 
9.81646235120166,1.84967996524574,517,1017,Bata,GNQ-LTR,Litoral,EK,Equatorial Guinea,Provincial capital,0,0, ,46305,0, 
10.5667023775572,1.44999903287482,518,1018,Evinayong,GNQ-CNS,Centro Sur,EK,Equatorial Guinea,Provincial capital,0,0, ,0,0, 
9.45399637698068,0.390995954817697,519,1019,Libreville,GAB-EST,Estuaire,GB,Gabon,National and provincial capital,703939,3,"500,000 to 999,999",46430,0,UN_Data_2010_2020
19.1199963579424,17.9299980121708,520,1020,Faya,TCD-BET,Borkou-Ennedi-Tibesti,CD,Chad,Provincial capital,0,0, ,0,0, 
15.3170013302337,14.1219989240957,521,1021,Mao,TCD-KAN,Kanem,CD,Chad,Provincial capital,0,0, ,0,0, 
14.7167014138035,13.4659980354466,522,1022,Bol,TCD-LAC,Lac,CD,Chad,Provincial capital,0,0, ,0,0, 
12.616704347853,13.3166970234124,523,1023,Diffa,NER-DIF,Diffa,NG,Niger,Provincial capital,0,0, ,0,1, 
15.2408253958474,12.1041360316756,524,1024,Ndjamena,TCD-CBG,Chari-Baguirmi,CD,Chad,National and provincial capital,1522000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
13.1609973127786,11.8510019668014,525,1025,Maiduguri,NGA-BOR,Borno,NI,Nigeria,Provincial capital,1213000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
11.9660043972543,11.748996019041,526,1026,Damaturu,NGA-YOB,Yobe,NI,Nigeria,Provincial capital,0,0, ,0,0, 
16.3780022925066,6.31600200867348,527,1027,Bozoum,CAF-OPE,Ouham-Pende,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
15.5930044093708,5.93299802301112,528,1028,Bouar,CAF-NMM,Nana-Mambere,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
18.5623473723784,4.36585502953802,529,1029,Bangui,CAF-OMP,Ombella-Mpoko,CT,Central African Republic,National and provincial capital,0,0, ,0,0, 
21.1799973473692,4.32000000406533,530,1030,Mobaye,CAF-BKO,Basse-Kotto,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
17.9939973860015,3.86600402512023,531,1031,Mbaiki,CAF-LOB,Lobaye,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
18.0000003057336,1.59986699192495,532,1032,Impfondo,COG-LIK,Likouala,CF,Congo,Provincial capital,0,0, ,0,0, 
18.2559964104912,0.04799698179676,533,1033,Mbandaka,ZAR-EQT,Equateur,CG,"Congo, DRC",Provincial capital,0,0, ,0,0, 
13.6850042978758,4.57499691848954,534,1034,Bertoua,CMR-EST,Est,CM,Cameroon,Provincial capital,0,0, ,0,0, 
-86.8179957175775,36.1420019218857,535,501,Nashville,USA-TNN,Tennessee,US,United States,Provincial capital,670820,3,"500,000 to 999,999",0,0,US_Census_2019
15.2360013817025,52.7360039177725,536,1501,Gorzow Wielkopolski,POL-GRZ,Gorzow,PL,Poland,Provincial capital,122455,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
15.7850013638263,4.24899907466492,537,1035,Berberati,CAF-HSN,Haute-Sangha,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
11.5139973664074,3.86499606415293,538,1036,Yaounde,CMR-CNT,Centre,CM,Cameroon,National and provincial capital,3420000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020
16.0399984437341,3.52099806628212,539,1037,Nola,CAF-SNG,Sangha,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
11.3300013813833,2.1529979426296,540,1038,Ebebiyin,GNQ-KNT,Kie-Ntem,EK,Equatorial Guinea,Provincial capital,0,0, ,0,0, 
11.3110023679712,1.62299697391812,541,1039,Mongomo,GNQ-WLN,Wele-Nzas,EK,Equatorial Guinea,Provincial capital,0,0, ,0,0, 
16.0550013577475,1.60499698535551,542,1040,Ouesso,COG-SNG,Sangha,CF,Congo,Provincial capital,0,0, ,0,0, 
11.579004312193,1.59800397689132,543,1041,Oyem,GAB-WNT,Woleu-Ntem,GB,Gabon,Provincial capital,0,0, ,0,0, 
12.8570043275494,0.561996011645189,544,1042,Makokou,GAB-OIV,Ogooue-Ivindo,GB,Gabon,Provincial capital,0,0, ,0,0, 
14.3280003222108,10.592999989707,545,1043,Maroua,CMR-ENO,Extreme-Nord,CM,Cameroon,Provincial capital,0,0, ,0,0, 
15.3710012959211,10.2740039249807,546,1044,Bongor,TCD-MKE,Mayo Kebi,CD,Chad,Provincial capital,0,0, ,0,0, 
16.3050033134069,9.39500106351584,547,1045,Lai,TCD-TND,Tandjile,CD,Chad,Provincial capital,0,0, ,0,0, 
13.394997329575,9.29799901063796,548,1046,Garoua,CMR-NOR,Nord,CM,Cameroon,Provincial capital,0,0, ,0,0, 
12.4650003476057,9.23900392070185,549,1047,Yola,NGA-ADM,Adamawa,NI,Nigeria,Provincial capital,0,0, ,0,0, 
11.3689984330576,8.883998942733,550,1048,Jalingo,NGA-TAR,Taraba,NI,Nigeria,Provincial capital,0,0, ,0,0, 
16.850997284864,8.64999892593664,551,1049,Doba,TCD-LOR,Logone Oriental,CD,Chad,Provincial capital,0,0, ,0,0, 
16.0897054323384,8.55388800256258,552,1050,Moundou,TCD-LOC,Logone Occidental,CD,Chad,Provincial capital,0,0, ,0,0, 
13.583997374965,7.32400203010861,553,1051,Ngaoundere,CMR-ADM,Adamoua,CM,Cameroon,Provincial capital,0,0, ,0,0, 
20.2833003111439,11.0332980587741,554,1052,Am Timan,TCD-SLM,Salamat,CD,Chad,Provincial capital,0,0, ,0,0, 
18.3960003850761,9.14699699207239,555,1053,Sarh,TCD-MCH,Moyen-Chari,CD,Chad,Provincial capital,0,0, ,0,0, 
20.6510043396249,8.40999598940835,556,1054,Ndele,CAF-BBN,Bamingui-Bangoran,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
19.1666973358802,7.00000207049976,557,1055,Kaga Bandoro,CAF-GRB,Gribingui,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
21.9940023646495,6.53799602052191,558,1056,Bria,CAF-HKO,Haute-Kotto,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
17.4549964230085,6.49099799941608,559,1057,Bossangoa,CAF-OUH,Ouham,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
19.0999983196806,5.76669604726419,560,1058,Sibut,CAF-KGR,Kemo-Gribingui,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
20.6710023778869,5.75900105711809,561,1059,Bambari,CAF-OUA,Ouaka,CT,Central African Republic,Provincial capital,0,0, ,0,0, 
8.97100236549221,33.6899969525153,562,1060,Kebili,TUN-QBL,Quibili,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.4166993838414,33.3999989203321,563,1061,Medemine,TUN-MDN,Madaniyin,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.4667034156137,33.0000030725581,564,1062,Tataouine,TUN-TTW,Tatawin,TS,Tunisia,Provincial capital,0,0, ,0,0, 
9.81835234007161,30.1385969916516,565,1063,Ghadamis,LBY-GHD,Ghadamis,LY,Libya,Other,0,0, ,0,1, 
8.8830003068955,44.413001961835,566,1064,Genoa,ITA-LIG,Liguria,IT,Italy,Provincial capital,579049,3,"500,000 to 999,999",39470,0,UN_Data_2010_2020
11.2077453637483,43.7815709284964,567,1065,Florence,ITA-TSC,Toscana,IT,Italy,Other,0,0, ,0,0, 
8.6619963837793,41.9609969924646,568,1066,Ajaccio,FRA-COR,Corse,FR,France,Provincial capital,0,0, ,39100,0, 
9.10899935426016,39.2249970761269,569,1067,Cagliari,ITA-SRD,Sardegna,IT,Italy,Provincial capital,154187,5,"100,000 to 249,999",39210,0,UN_Data_2010_2020
9.86192137427815,37.2974579780401,570,1068,Bizerte,TUN-BNZ,Banzart,TS,Tunisia,Provincial capital,0,0, ,45440,0, 
10.199997373926,36.866673068081,571,1069,L'Ariana,TUN-ARY,Aryanah,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.166004382618,36.8190000391301,572,1070,Tunis,TUN-TUN,Tunis,TS,Tunisia,National and provincial capital,1056247,2,"1,000,000 to 4,999,999",45430,1,UN_Data_2010_2020
9.19199735249083,36.7250039969186,573,1071,Beja,TUN-BAJ,Bajah,TS,Tunisia,Provincial capital,0,0, ,0,0, 
8.74999844237601,36.5000039744036,574,1072,Jendouba,TUN-JND,Jundubah,TS,Tunisia,Provincial capital,0,0, ,0,0, 
8.66670340097738,36.1666980412281,575,1073,Le Kef,TUN-AKA,Al Kaf,TS,Tunisia,Provincial capital,0,0, ,0,0, 
9.38330142686578,36.0833040406013,576,1074,Siliana,TUN-SLY,Silyanah,TS,Tunisia,Provincial capital,0,0, ,0,0, 
8.71669833114845,35.216703020997,577,1075,Kasserine,TUN-AQS,Al Qasrayn,TS,Tunisia,Provincial capital,0,0, ,0,0, 
9.50000430935427,35.0166959955086,578,1076,Sdid Bouzid,TUN-SBZ,Sidi Bu Zayd,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.759257342911,34.7452379250675,579,1077,Sfax,TUN-SFQ,Safaqis,TS,Tunisia,Other,0,0, ,45390,0, 
8.78699744435073,34.4220029964146,580,1078,Gafsa,TUN-QFS,Qafsah,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.1030044226491,33.8930010525527,581,1079,Gabes,TUN-QAB,Qabis,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.7350024030036,36.4560030278471,582,1080,Nabeul,TUN-NAB,Nabul,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.146996433088,36.3999960763426,583,1081,Zaghouan,TUN-ZGH,Zaghwan,TS,Tunisia,Provincial capital,0,0, ,0,0, 
10.6358763673616,35.8295490810381,584,1082,Sousse,TUN-SUS,Susah,TS,Tunisia,Provincial capital,0,0, ,45410,0, 
10.7672943877802,35.7307020508455,585,1083,Monasir,TUN-AMN,Al Munastir,TS,Tunisia,Provincial capital,548828,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
10.0167033705838,35.7000030117709,586,1084,Kairouan,TUN-AQY,Al Qayrawan,TS,Tunisia,Provincial capital,0,0, ,0,0, 
11.0408764409855,35.4839129604266,587,1085,Mahdia,TUN-AMH,Al Mahdiyah,TS,Tunisia,Provincial capital,0,0, ,45400,0, 
16.8667023460426,41.10000305568,588,1086,Bari,ITA-PUG,Puglia,IT,Italy,Provincial capital,322116,4,"250,000 to 499,999",40530,0,UN_Data_2010_2020
14.6559963812184,41.5629990289064,589,1087,Campobasso,ITA-MOL,Molise,IT,Italy,Provincial capital,0,0, ,0,0, 
14.2500244220652,40.8333600632661,590,1088,Naples,ITA-CMP,Campania,IT,Italy,Other,962666,3,"500,000 to 999,999",39960,0,UN_Data_2010_2020
15.7989963168723,40.6420020412183,591,1089,Potenza,ITA-BSL,Basilicata,IT,Italy,Provincial capital,0,0, ,0,0, 
16.5909963100736,38.9040029617011,592,1090,Catanzaro,ITA-CLB,Calabria,IT,Italy,Provincial capital,0,0, ,40430,0, 
13.3589973524499,38.1210029627811,593,1091,Palermo,ITA-SIC,Sicilia,IT,Italy,Provincial capital,665903,3,"500,000 to 999,999",40130,0,UN_Data_2010_2020
14.5040044394045,35.912997029338,594,1092,Valletta,MLT,Malta,MT,Malta,National capital,5827,7,"Less than 50,000",40330,0,UN_Data_2010_2020
11.3339973152986,44.5030020701312,595,1093,Bologna,ITA-ERM,Emilia-Romagna,IT,Italy,Provincial capital,389949,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
12.466665444183,43.9166610313093,596,1094,San Marino,SMR,San Marino,SM,San Marino,National capital,4127,7,"Less than 50,000",0,1,UN_Data_2010_2020
13.5160022907476,43.6210019686336,597,1095,Ancona,ITA-MRC,Marche,IT,Italy,Provincial capital,100984,5,"100,000 to 249,999",40660,0,UN_Data_2010_2020
12.3849994239241,43.1129969223998,598,1096,Perugia,ITA-UMB,Umbria,IT,Italy,Provincial capital,165820,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
13.4108102860994,42.3594359699742,599,1097,Aquila,ITA-ABR,Abruzzi,IT,Italy,Provincial capital,0,0, ,0,0, 
12.519999338143,41.8799970439333,600,1098,Rome,ITA-LAZ,Lazio,IT,Italy,National and provincial capital,2864467,2,"1,000,000 to 4,999,999",39820,0,UN_Data_2010_2020
18.4300023125018,43.8699959633257,601,1099,Sarajevo,BIH,Bosnia & Herzegovina,BK,Bosnia & Herzegovina,National capital,0,0, ,0,0, 
20.083302387257,42.3332999773144,602,1100,Bajram Curri,ALB-TRP,Tropoje,AL,Albania,Provincial capital,0,0, ,0,0, 
19.528002442233,42.0740009842057,603,1101,Shkoder,ALB-SHK,Shkoder,AL,Albania,Provincial capital,0,0, ,0,1, 
19.6540023621705,41.7879990514212,604,1102,Lezhe,ALB-LEZ,Lezhe,AL,Albania,Provincial capital,0,0, ,0,1, 
19.4540044382836,41.3270009624108,605,1103,Durres,ALB-DRR,Durres,AL,Albania,Provincial capital,113249,5,"100,000 to 249,999",41670,1,UN_Data_2010_2020
19.5730024136392,40.7300039343314,606,1104,Fier,ALB-FIE,Fier,AL,Albania,Provincial capital,0,0, ,0,1, 
19.4900044154086,40.4720010092407,607,1105,Vlore,ALB-VLO,Vlore,AL,Albania,Provincial capital,0,0, ,41690,1, 
20.4125584388445,44.7996780298918,608,1106,Belgrade,SRB,Serbia,RB,Serbia,National capital,1382547,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020
19.4000043071123,42.4999979554574,609,1107,Podgorica,MON,Montenegro,MJ,Montenegro,National capital,185937,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
20.6832963244015,40.3333020387911,610,1108,Erseke,ALB-KLN,Kolonje,AL,Albania,Provincial capital,0,0, ,0,0, 
21.433338432301,41.9833349696655,611,1109,Skopje,MKD,Macedonia,MK,North Macedonia,National capital,546824,3,"500,000 to 999,999",0,0,UN_Data_2010_2020
20.664000433305,40.8999960301916,612,1110,Pogradec,ALB-PGR,Pogradec,AL,Albania,Provincial capital,0,0, ,0,1, 
20.7666633511919,40.616675925586,613,1111,Korce,ALB-KOR,Korce,AL,Albania,Provincial capital,0,0, ,0,1, 
20.8530003132113,39.6579959919605,614,1112,Ioannina,GRC-IPR,Ipiros,GR,Greece,Provincial capital,0,0, ,0,0, 
22.4190003110514,39.6399960033979,615,1113,Larisa,GRC-THS,Thessalia,GR,Greece,Provincial capital,144651,5,"100,000 to 249,999",0,0,UN_Data_2010_2020
19.7160032972897,40.940001042833,616,1114,Lushnje,ALB-LSH,Lushnje,AL,Albania,Provincial capital,0,0, ,0,1, 
20.1999963336276,40.8666959189642,617,1115,Gramsh,ALB-GRM,Gramsh,AL,Albania,Provincial capital,0,0, ,0,1, 
19.9719994020472,40.709996959952,618,1116,Berat,ALB-BER,Berat,AL,Albania,Provincial capital,0,0, ,0,1, 
20.2332964448552,40.5167039374789,619,1117,Corovode,ALB-SKR,Skrapar,AL,Albania,Provincial capital,0,0, ,0,0, 
20.0332983554845,40.2832980070186,620,1118,Tepelene,ALB-TPL,Tepelene,AL,Albania,Provincial capital,0,0, ,0,1, 
20.3519973770428,40.2339959569279,621,1119,Permet,ALB-PRM,Permet,AL,Albania,Provincial capital,0,0, ,0,1, 
20.1490023786067,40.0789980044473,622,1120,Gjirokaster,ALB-GJR,Gjirokaster,AL,Albania,Provincial capital,0,0, ,0,1, 
19.9999984097405,39.8770020308608,623,1121,Sarande,ALB-SRN,Sarande,AL,Albania,Provincial capital,0,0, ,0,1, 
19.9199973205753,39.6199979651359,624,1122,Kerkya,GRC-IIS,Ionian Islands,GR,Greece,Provincial capital,0,0, ,41720,0, 
20.4333033048598,41.6833020083973,625,1123,Peshkopi,ALB-DIB,Dibre,AL,Albania,Provincial capital,0,0, ,0,0, 
20.433996350424,42.0830009784869,626,1124,Kukes,ALB-KUK,Kukes,AL,Albania,Provincial capital,0,0, ,0,1, 
19.8833042978862,42.0333029260003,627,1125,Puke,ALB-PUK,Puke,AL,Albania,Provincial capital,0,0, ,0,1, 
19.8167044063985,41.7833009703409,628,1126,Rreshen,ALB-MRD,Mirdite,AL,Albania,Provincial capital,0,0, ,0,0, 
20.0160003486037,41.6259989888752,629,1127,Burrel,ALB-MAT,Mat,AL,Albania,Provincial capital,0,0, ,0,0, 
19.7970034113045,41.5189980823497,630,1128,Kruje,ALB-KRU,Kruje,AL,Albania,Provincial capital,0,0, ,0,1, 
19.8320043635799,41.3319959211756,631,1129,Tirana,ALB-TIR,Tirane,AL,Albania,National and provincial capital,418495,4,"250,000 to 499,999",0,0,UN_Data_2010_2020
20.366703413372,41.2000020176235,632,1130,Librazhd,ALB-LBR,Librazhd,AL,Albania,Provincial capital,0,0, ,0,1, 
20.0930043632198,41.1170040193927,633,1131,Elbasan,ALB-ELB,Elbasan,AL,Albania,Provincial capital,0,0, ,0,1, 
22.4340033905485,38.8989990668187,634,1132,Lamia,GRC-CGE,Central Greece and Evvoia,GR,Greece,Provincial capital,0,0, ,0,0, 
21.8831763033452,38.1412349949369,635,1133,Patras,GRC-PLP,Peloponnisos,GR,Greece,Other,167446,5,"100,000 to 249,999",41850,0,UN_Data_2010_2020
22.3689964447627,37.5080039958388,636,1134,Tripoli,GRC-PLP,Peloponnisos,GR,Greece,Provincial capital,0,0, ,0,0, 
13.1568933180342,32.8931279336136,637,1135,Tripoli,LBY-TRB,Tarabulus,LY,Libya,National and provincial capital,2302000,2,"1,000,000 to 4,999,999",45330,0,UN_Habitat_2020
12.7299962811609,32.753997050814,638,1136,Az Zawiyah,LBY-AZW,Az Zawiyah,LY,Libya,Provincial capital,0,0, ,0,1, 
14.2699772832881,32.6503079687571,639,1137,Al Khums,LBY-AKH,Al Khums,LY,Libya,Provincial capital,0,0, ,0,1, 
15.0949983822678,32.3739990758182,640,1138,Misratah,LBY-MSR,Misratah,LY,Libya,Provincial capital,0,0, ,45320,1, 
13.0167003611107,32.1660000170159,641,1139,Gharyan,LBY-GHR,Gharyan,LY,Libya,Provincial capital,0,0, ,0,1, 
20.0680024300754,32.1219990704594,642,1140,Benghazi,LBY-BNG,Banghazi,LY,Libya,Provincial capital,0,0, ,45280,0, 
20.223999407406,30.7600020320227,643,1141,Ajdabiya,LBY-AJD,Ajdabiya,LY,Libya,Provincial capital,0,0, ,0,1, 
14.4309963587035,27.0649979995712,644,1142,Sabha,LBY-SAB,Sabha,LY,Libya,Provincial capital,0,0, ,0,1, 
13.9100043203908,25.9100009950871,645,1143,Murzuq,LBY-MRZ,Murzuq,LY,Libya,Other,0,0, ,0,1, 
31.798998359229,41.4559979568973,646,1144,Zonguldak,TUR-ZNG,Zonguldak,TU,Turkey,Provincial capital,0,0, ,44490,1, 
31.6119963635384,40.7390039286128,647,1145,Bolu,TUR-BOL,Bolu,TU,Turkey,Provincial capital,0,0, ,0,1, 
33.6210033979443,40.6070009234594,648,1146,Cankiri,TUR-CNR,Cankiri,TU,Turkey,Provincial capital,0,0, ,0,1, 
32.8529973769201,39.929003946849,649,1147,Ankara,TUR-ANK,Ankara,TU,Turkey,National and provincial capital,5229000,1,"5,000,000 and greater",0,1,UN_Habitat_2020
33.3330034154606,35.3259990203897,650,1148,Kyrenia,CYP-KYR,Kyrenia,CY,Cyprus,Provincial capital,0,0, ,44900,1, 
33.3690033925856,35.1710010679089,651,1149,Nicosia,CYP-NIC,Nicosia,CY,Cyprus,National and provincial capital,0,0, ,0,1, 
33.6359973758401,34.9170030128507,652,1150,Larnaka,CYP-LRN,Larnaca,CY,Cyprus,Provincial capital,0,0, ,44960,0, 
32.4167043433694,34.7499990554222,653,1151,Paphos,CYP-PPH,Paphos,CY,Cyprus,Provincial capital,0,0, ,44940,1, 
33.0509974165913,34.6830029960545,654,1152,Lemesos,CYP-LMS,Limassol,CY,Cyprus,Provincial capital,0,0, ,44950,0, 
22.638996438684,32.7540059869315,655,1153,Darnah,LBY-DRN,Darnah,LY,Libya,Provincial capital,0,0, ,45240,1, 
27.2369973047772,31.3499969500364,656,1154,Marsa Matruh,EGY-MNT,Marsa Matruh,EG,Egypt,Provincial capital,0,0, ,45180,1, 
30.7590033961852,28.0889999598694,657,1155,El Minya,EGY-AMI,Al Minya,EG,Egypt,Provincial capital,0,0, ,0,0, 
31.1850003674369,27.1839959749271,658,1156,Asyut,EGY-ASY,Asyut,EG,Egypt,Provincial capital,0,0, ,0,1, 
31.6950032978867,26.5449960499908,659,1157,Sohag,EGY-SUH,Suhaj,EG,Egypt,Provincial capital,0,0, ,0,0, 
32.7300033021655,26.1620010004459,660,1158,Qena,EGY-QIN,Qina,EG,Egypt,Provincial capital,0,0, ,0,0, 
30.5569983209976,25.4359980417625,661,1159,El-Kharga,EGY-AWA,Al Wadi al Jadid,EG,Egypt,Provincial capital,0,0, ,0,0, 
32.9180043227057,24.0779969372409,662,1160,Aswan,EGY-ASN,Aswan,EG,Egypt,Provincial capital,0,0, ,0,1, 
31.8130024138763,31.42199706977,663,1161,Dumyat,EGY-DMY,Dumyat,EG,Egypt,Provincial capital,0,0, ,45151,1, 
32.2920003259658,31.2569999326748,664,1162,Port Said,EGY-BSA,Bur Sa'id,EG,Egypt,Provincial capital,749371,3,"500,000 to 999,999",45140,0,UN_Data_2010_2020
29.905101427093,31.2044939534611,665,1163,Alexandria,EGY-AIS,Al Iskandariyah,EG,Egypt,Other,5163750,1,"5,000,000 and greater",45165,0,UN_Data_2010_2020
30.9359974366274,31.109003924776,666,1164,Kafr el Sheikh,EGY-KAS,Kafr ash Shaykh,EG,Egypt,Provincial capital,0,0, ,0,0, 
31.3800033325592,31.0390020202253,667,1165,El Mansura,EGY-ADQ,Ad Daqahliyah,EG,Egypt,Provincial capital,0,0, ,0,0, 
30.4720024385513,31.0300020259439,668,1166,Damanhur,EGY-ABH,Al Buhayrah,EG,Egypt,Provincial capital,0,0, ,0,0, 
30.8999972940186,30.5919990497444,669,1167,Shibin el Kom,EGY-AMN,Al Minufiyah,EG,Egypt,Provincial capital,0,0, ,0,0, 
30.8333343532568,29.3166629903313,670,1168,El Faiyum,EGY-AFY,Al Fayyum,EG,Egypt,Provincial capital,0,0, ,0,0, 
33.2237343899041,28.8072450446166,671,1169,Abu Zenima,EGY-JSI,Janub Sina',EG,Egypt,Other,0,0, ,48065,0, 
33.61670131926,28.2332970770212,672,1170,El Tur,EGY-JSI,Janub Sina',EG,Egypt,Provincial capital,0,0, ,0,0, 
30.996000322047,30.779001045435,673,1171,Tanta,EGY-AGH,Al Gharbiyah,EG,Egypt,Provincial capital,0,0, ,0,0, 
32.2659993679719,30.5890019751952,674,1172,Ismailia,EGY-AIM,Al Isma'iliyah,EG,Egypt,Provincial capital,0,0, ,48050,0, 
31.5166594072377,30.5833320085852,675,1173,Zagizig,EGY-ASH,Ash Sharqiyah,EG,Egypt,Provincial capital,0,0, ,0,0, 
31.1833354363432,30.4666650360509,676,1174,Benha,EGY-AQL,Al Qalyubiyah,EG,Egypt,Provincial capital,0,0, ,0,0, 
31.250799318015,30.0779099967854,677,1175,Cairo,EGY-AQH,Al Qahirah,EG,Egypt,National and provincial capital,9539673,1,"5,000,000 and greater",0,0,UN_Data_2010_2020
31.2209553330068,30.0515130363952,678,1176,Giza,EGY-AJI,Al Jizah,EG,Egypt,Other,0,0, ,0,0, 
32.5600024356714,29.9600010693898,679,1177,Suez,EGY-ASW,As Suways,EG,Egypt,Other,728180,3,"500,000 to 999,999",48040,0,UN_Data_2010_2020
31.0969983088402,29.0760029181929,680,1178,Beni Suef,EGY-BSW,Bani Suwayf,EG,Egypt,Provincial capital,0,0, ,0,0, 
23.6883782968038,37.9562939327361,681,1179,Piraeus,GRC-CGE,Central Greece and Evvoia,GR,Greece,Other,163688,5,"100,000 to 249,999",42230,0,UN_Data_2010_2020
27.4290033608339,38.6190000537664,682,1180,Manisa,TUR-MAN,Manisa,TU,Turkey,Provincial capital,0,0, ,0,1, 
27.1449993122652,38.4329969174419,683,1181,Izmir,TUR-IZM,Izmir,TU,Turkey,Provincial capital,3673000,2,"1,000,000 to 4,999,999",44750,0,UN_Habitat_2020
26.1389973405296,38.3730029681398,684,1182,Chios,GRC-AIS,Aegean Islands,GR,Greece,Provincial capital,0,0, ,0,0, 
